Product ID,SKU Code,Product Name,Supplier,Purchase Cost,Units Sold,Sale Date,Expiration Date,Promotional Code,Customer Feedback,Returns,Return Reason,Tax Category,Gender,Age Group,Weight (kg),Dimensions (cm),Sustainability,Store,City,Province,Region,Category,Unit Price,Type of Sale,Month of Sale,Quarter of Sale,Bimonth of Sale,Year of Sale
6334,SKU06334,Jeans,Ortiz-Keller,20.710761907388815,49,2023-08-08 00:00:00,2026-07-13 00:00:00,HCA-6709,4,,,,,,,,,,Courmayeur,Aosta,Aosta Valley,Shoes,17.942862222819315,Delivery,July 2023,Q1 2024,B6 2023,2024
6335,SKU06335,Accessories,Garrett-Kramer,40.205200619777564,45,2023-10-22 00:00:00,2025-10-27 00:00:00,KUT-5535,4,,,,,,,,,,Ravenna,Bologna,Emilia-Romagna,Accessories,59.380510549354,Delivery,February 2024,Q3 2023,B2 2024,2023
6336,SKU06336,Coats,Valencia-Mcintyre,9.286518782221082,9,2023-10-13 00:00:00,2025-12-31 00:00:00,MAL-2491,1,,,,,,,,,,Udine,Trieste,Friuli Venezia Giulia,Women,98.51324430196097,Store Pickup,October 2023,Q2 2023,B6 2023,2024
6337,SKU06337,Jeans,King-Miller,41.06192592100635,21,2023-03-13 00:00:00,2025-04-17 00:00:00,JNY-1222,4,,,,,,,,,,Bergamo,Milan,Lombardy,Accessories,57.3498484958281,Store Pickup,June 2023,Q3 2023,B5 2023,2023
6338,SKU06338,Jeans,Salazar-Sullivan,40.06073280035457,64,2024-02-03 00:00:00,2024-06-19 00:00:00,YUW-2431,2,,,,,,,,,,Orvieto,Perugia,Umbria,Unisex,72.46451613638341,Online,May 2024,Q4 2023,B5 2023,2023
6339,SKU06339,Jeans,"Owens, Wright and Lopez",7.991587938596917,23,2024-09-26 00:00:00,2026-08-06 00:00:00,PZI-1892,1,,,,,,,,,,Trento,Trento,Trentino-Alto Adige,Unisex,87.33255608506704,Delivery,August 2023,Q1 2024,B3 2024,2024
6340,SKU06340,Shoes,Martin and Sons,10.203332140603695,60,2023-07-29 00:00:00,2024-05-14 00:00:00,YLP-6790,2,,,,,,,,,,Fermo,Ancona,Marche,Accessories,38.069088867943464,Online,June 2023,Q3 2023,B1 2024,2023
6341,SKU06341,Shirts,"Henry, Lamb and Smith",6.908030136210527,27,2023-04-15 00:00:00,2025-02-28 00:00:00,XHN-1093,1,,,,,,,,,,Foggia,Bari,Apulia,Men,46.50319968299902,Store Pickup,July 2023,Q2 2023,B3 2024,2023
6342,SKU06342,Coats,"Evans, Wells and Wilson",30.480337123125516,14,2023-12-25 00:00:00,2026-12-11 00:00:00,CYQ-3285,5,,,,,,,,,,Chieti,Chieti,Abruzzo,Men,57.29582963483523,In-store,March 2024,Q1 2024,B3 2023,2023
6343,SKU06343,Jeans,"Simpson, Sanchez and Riley",22.106203223669986,53,2023-12-23 00:00:00,2025-04-09 00:00:00,SYD-6843,3,,,,,,,,,,Frosinone,Rome,Lazio,Shoes,24.29644257867416,Delivery,May 2024,Q1 2024,B4 2023,2024
6344,SKU06344,Bags,Chavez-Williams,9.205911383325631,54,2024-11-22 00:00:00,2025-06-30 00:00:00,SJQ-2739,5,,,,,,,,,,Turin,Turin,Piedmont,Men,65.00698191007618,Store Pickup,April 2024,Q1 2024,B4 2023,2023
6345,SKU06345,Bags,Freeman Ltd,21.720727528376187,16,2024-05-17 00:00:00,2026-11-09 00:00:00,VJX-9574,5,,,,,,,,,,Perugia,Perugia,Umbria,Men,78.7843484597817,Store Pickup,April 2024,Q2 2024,B6 2023,2023
6346,SKU06346,Accessories,Baker-Aguilar,47.612761108808655,55,2024-07-09 00:00:00,2024-01-17 00:00:00,JAI-3720,1,,,,,,,,,,La Spezia,Genoa,Liguria,Accessories,36.67273038363782,Online,August 2023,Q3 2023,B1 2024,2023
6347,SKU06347,Jackets,"Jacobs, Salinas and Simpson",18.253168659892175,14,2024-11-06 00:00:00,2024-01-27 00:00:00,EEU-7501,2,,,,,,,,,,Cremona,Milan,Lombardy,Women,38.04458609650283,Store Pickup,November 2023,Q3 2023,B3 2024,2023
6348,SKU06348,Jeans,Quinn-Martinez,27.375064354504445,74,2023-02-26 00:00:00,2024-04-11 00:00:00,AFB-1399,5,,,,,,,,,,Merano,Trento,Trentino-Alto Adige,Men,65.13808850020598,Delivery,September 2023,Q4 2023,B1 2024,2024
6349,SKU06349,Jackets,"Garrett, Pearson and Gutierrez",22.32693487751076,24,2023-11-07 00:00:00,2025-09-28 00:00:00,FHG-4799,4,,,,,,,,,,Teramo,Chieti,Abruzzo,Accessories,30.820719528866455,Store Pickup,July 2023,Q4 2023,B3 2024,2024
6350,SKU06350,Jeans,Cohen-Howard,30.140662313085038,9,2023-07-04 00:00:00,2024-04-18 00:00:00,MAV-2579,1,,,,,,,,,,Courmayeur,Aosta,Aosta Valley,Women,73.88757932908332,Delivery,February 2024,Q2 2023,B2 2024,2023
6351,SKU06351,Bags,"Rogers, Wright and Crawford",28.57806402250339,97,2024-06-14 00:00:00,2025-11-23 00:00:00,XCJ-7892,4,,,,,,,,,,Massa,Florence,Tuscany,Unisex,35.60449350990801,Online,April 2024,Q4 2023,B1 2024,2023
6352,SKU06352,Jeans,"Potter, Watson and Porter",13.285505832057746,80,2023-02-12 00:00:00,2024-05-03 00:00:00,RXA-1557,1,,,,,,,,,,Pordenone,Trieste,Friuli Venezia Giulia,Men,50.84736621500616,Online,October 2023,Q4 2023,B3 2023,2024
6353,SKU06353,Coats,Byrd-Miles,35.53621306129909,4,2023-05-13 00:00:00,2025-07-27 00:00:00,MBH-7678,3,,,,,,,,,,Potenza,Potenza,Basilicata,Women,64.8935522185916,In-store,March 2024,Q4 2023,B4 2023,2023
6354,SKU06354,Shirts,Ramirez and Sons,41.34706688894301,82,2023-05-04 00:00:00,2025-10-26 00:00:00,JNT-4504,1,,,,,,,,,,Andria,Bari,Apulia,Women,80.38298977615455,In-store,April 2024,Q4 2023,B6 2023,2023
6355,SKU06355,Coats,"Williams, Bullock and Luna",33.77486868604548,12,2024-04-23 00:00:00,2025-11-16 00:00:00,KMF-0380,1,,,,,,,,,,Cremona,Milan,Lombardy,Accessories,63.465746457765476,Delivery,November 2023,Q4 2023,B5 2023,2023
6356,SKU06356,Bags,"Morgan, Campbell and Jones",26.578778252025728,72,2024-11-29 00:00:00,2025-12-19 00:00:00,GOT-4735,1,,,,,,,,,,Potenza,Potenza,Basilicata,Men,82.57507904755515,Delivery,October 2023,Q1 2024,B6 2023,2023
6357,SKU06357,Jackets,"Parker, Lee and Jones",31.386183414282577,96,2023-03-28 00:00:00,2026-10-06 00:00:00,STQ-9866,3,,,,,,,,,,Ravenna,Bologna,Emilia-Romagna,Accessories,34.360937401057214,In-store,February 2024,Q4 2023,B2 2024,2024
6358,SKU06358,Coats,Wilson-Santana,24.198742017638857,33,2023-10-27 00:00:00,2026-02-18 00:00:00,XKM-4355,4,,,,,,,,,,Fermo,Ancona,Marche,Men,97.71974233250896,Store Pickup,September 2023,Q4 2023,B3 2024,2024
6359,SKU06359,Shirts,Barnett and Sons,35.091160927049614,23,2023-02-01 00:00:00,2024-10-09 00:00:00,YZX-7334,1,,,,,,,,,,Genoa,Genoa,Liguria,Men,77.57219549683305,Store Pickup,May 2024,Q4 2023,B4 2023,2023
6360,SKU06360,Bags,Owen-Riddle,14.337990503164665,18,2024-10-24 00:00:00,2024-04-17 00:00:00,OVP-9935,1,,,,,,,,,,Avellino,Naples,Campania,Men,69.26305984793834,In-store,May 2024,Q4 2023,B6 2023,2024
6361,SKU06361,Accessories,Adams Ltd,39.6825074749058,46,2024-07-12 00:00:00,2024-01-30 00:00:00,QPV-2723,3,,,,,,,,,,Novara,Turin,Piedmont,Unisex,39.56056457497896,Delivery,November 2023,Q2 2024,B4 2023,2023
6362,SKU06362,Jeans,Chavez-Williams,44.39068008409414,95,2024-06-03 00:00:00,2024-04-26 00:00:00,IXD-4378,4,,,,,,,,,,Sondrio,Milan,Lombardy,Unisex,42.32633397129126,Delivery,September 2023,Q2 2024,B4 2023,2024
6363,SKU06363,Bags,"Phelps, Miles and Baxter",44.680723487177225,43,2023-07-11 00:00:00,2025-08-30 00:00:00,UXN-4327,1,,,,,,,,,,Alghero,Cagliari,Sardinia,Accessories,60.479029442646656,Store Pickup,July 2023,Q3 2023,B6 2023,2024
6364,SKU06364,Trousers,Price PLC,44.75474969164218,72,2024-02-02 00:00:00,2026-04-24 00:00:00,MNZ-8110,5,,,,,,,,,,Padua,Venice,Veneto,Unisex,43.31071558113497,Delivery,August 2023,Q1 2024,B1 2024,2023
6365,SKU06365,Coats,"Krueger, Jordan and Collins",49.67401639960727,69,2024-04-01 00:00:00,2026-12-16 00:00:00,YPJ-2201,1,,,,,,,,,,Cosenza,Catanzaro,Calabria,Men,78.28649036336888,Online,November 2023,Q4 2023,B4 2023,2024
6366,SKU06366,Coats,Barnett and Sons,24.1985729444607,45,2024-08-10 00:00:00,2026-04-27 00:00:00,PSO-2798,1,,,,,,,,,,Trapani,Palermo,Sicily,Accessories,39.479000519960245,Delivery,August 2023,Q4 2023,B6 2023,2023
6367,SKU06367,Accessories,Lee Group,28.892325113020043,53,2023-09-15 00:00:00,2025-03-20 00:00:00,TPA-5091,1,,,,,,,,,,Biella,Turin,Piedmont,Accessories,51.0993600013167,Delivery,March 2024,Q3 2023,B4 2023,2023
6368,SKU06368,Shirts,Flowers Group,5.895463421106061,25,2023-09-21 00:00:00,2026-03-12 00:00:00,IEG-8591,3,,,,,,,,,,Merano,Trento,Trentino-Alto Adige,Shoes,74.57670159693477,In-store,November 2023,Q2 2024,B4 2023,2024
6369,SKU06369,Coats,Greer-Conner,24.99383619937729,57,2024-10-30 00:00:00,2025-03-13 00:00:00,ARA-6286,1,,,,,,,,,,Savona,Genoa,Liguria,Unisex,53.63565146511566,Delivery,January 2024,Q2 2023,B3 2023,2023
6370,SKU06370,Bags,Lopez Inc,34.08802586735852,16,2023-06-23 00:00:00,2024-04-06 00:00:00,SJQ-2739,5,,,,,,,,,,Genoa,Genoa,Liguria,Accessories,21.20526529231166,In-store,May 2024,Q3 2023,B3 2023,2023
6371,SKU06371,Shirts,"Barr, Floyd and Day",7.700240844837521,23,2023-09-08 00:00:00,2026-03-12 00:00:00,XHT-8124,4,,,,,,,,,,Naples,Naples,Campania,Accessories,34.673864746713605,Online,November 2023,Q3 2023,B5 2023,2023
6372,SKU06372,Jeans,Bailey-Graves,33.13416918469273,79,2024-03-05 00:00:00,2024-02-28 00:00:00,TJY-8194,1,,,,,,,,,,Enna,Palermo,Sicily,Accessories,39.36426647178011,Online,July 2023,Q3 2023,B5 2023,2024
6373,SKU06373,Coats,Fisher Ltd,37.48962979122293,55,2023-11-19 00:00:00,2025-06-18 00:00:00,VMN-6506,5,,,,,,,,,,Massa,Florence,Tuscany,Women,62.39371054934737,Online,May 2024,Q3 2023,B1 2024,2023
6374,SKU06374,Shirts,Brown-Frazier,18.927591218991644,12,2023-04-11 00:00:00,2026-02-16 00:00:00,JAL-7148,1,,,,,,,,,,Piacenza,Bologna,Emilia-Romagna,Shoes,31.279297319950118,Store Pickup,December 2023,Q3 2023,B3 2024,2023
6375,SKU06375,Trousers,Morris-Howe,39.836861050379504,10,2024-12-07 00:00:00,2026-07-23 00:00:00,QWX-0519,1,,,,,,,,,,Trapani,Palermo,Sicily,Unisex,22.549615553571677,Store Pickup,June 2023,Q2 2024,B6 2023,2023
6376,SKU06376,Bags,Matthews-Frazier,9.577653276226375,55,2023-12-10 00:00:00,2025-01-01 00:00:00,LCL-7778,5,,,,,,,,,,Crotone,Catanzaro,Calabria,Women,20.875762848209554,Online,March 2024,Q1 2024,B6 2023,2023
6377,SKU06377,Accessories,Powers-Garcia,32.28217451257841,16,2024-02-15 00:00:00,2024-08-18 00:00:00,LQN-3443,3,,,,,,,,,,Reggio Emilia,Bologna,Emilia-Romagna,Shoes,80.4877574792102,In-store,November 2023,Q2 2023,B4 2023,2024
6378,SKU06378,Jeans,Weber-Clements,32.82994864783106,34,2024-12-17 00:00:00,2025-08-25 00:00:00,AJV-0395,1,,,,,,,,,,Olbia,Cagliari,Sardinia,Shoes,44.473466003708545,Online,September 2023,Q3 2023,B1 2024,2023
6379,SKU06379,Jeans,Miller-Johnston,15.732500414320048,42,2023-08-15 00:00:00,2025-03-20 00:00:00,WWX-1433,2,,,,,,,,,,Teramo,Chieti,Abruzzo,Men,31.21502859562647,Online,May 2024,Q2 2023,B5 2023,2024
6380,SKU06380,Trousers,Jacobs LLC,22.24184090924654,67,2023-11-25 00:00:00,2024-04-30 00:00:00,EUV-3805,3,,,,,,,,,,Frosinone,Rome,Lazio,Unisex,70.65443008735791,Delivery,August 2023,Q3 2023,B3 2023,2023
6381,SKU06381,Bags,"Jackson, Pittman and Thomas",7.809497160773196,3,2023-04-19 00:00:00,2024-11-03 00:00:00,YBU-1987,3,,,,,,,,,,Venice,Venice,Veneto,Men,90.81480168675839,In-store,December 2023,Q4 2023,B2 2024,2024
6382,SKU06382,Shirts,Sellers-James,35.62766509924424,50,2024-07-27 00:00:00,2026-03-05 00:00:00,YBU-1987,4,,,,,,,,,,Messina,Palermo,Sicily,Shoes,74.37828695446969,In-store,July 2023,Q3 2023,B2 2024,2023
6383,SKU06383,Shoes,Bennett PLC,21.479892300065295,38,2024-04-05 00:00:00,2026-08-25 00:00:00,CHG-4928,2,,,,,,,,,,Gorizia,Trieste,Friuli Venezia Giulia,Shoes,50.83114396827528,Online,December 2023,Q4 2023,B1 2024,2024
6384,SKU06384,Shirts,"Esparza, Wagner and Rojas",19.361906642299886,59,2024-10-13 00:00:00,2026-03-02 00:00:00,BLY-6608,3,,,,,,,,,,Isernia,Campobasso,Molise,Shoes,30.425668104899046,Online,January 2024,Q2 2024,B4 2023,2024
6385,SKU06385,Jackets,Boyle PLC,39.24936982308984,58,2023-12-28 00:00:00,2025-11-02 00:00:00,TQK-9215,3,,,,,,,,,,Parma,Bologna,Emilia-Romagna,Unisex,75.60878516169338,In-store,January 2024,Q1 2024,B1 2024,2023
6386,SKU06386,Shirts,"Krueger, Jordan and Collins",19.919291190115025,61,2023-11-05 00:00:00,2025-07-28 00:00:00,SSW-5774,3,,,,,,,,,,Cosenza,Catanzaro,Calabria,Accessories,31.92090355523181,Delivery,July 2023,Q4 2023,B1 2024,2024
6387,SKU06387,Jeans,Eaton-Hood,9.249267560382755,75,2024-03-28 00:00:00,2025-12-09 00:00:00,ANE-6785,1,,,,,,,,,,Vibo Valentia,Catanzaro,Calabria,Men,30.337825052225952,Online,April 2024,Q2 2023,B5 2023,2023
6388,SKU06388,Trousers,Gregory-Ruiz,29.21941684240541,72,2023-05-13 00:00:00,2026-07-25 00:00:00,ULU-6975,2,,,,,,,,,,Massa,Florence,Tuscany,Women,80.24343540947997,Delivery,February 2024,Q3 2023,B5 2023,2023
6389,SKU06389,Trousers,Gray Ltd,41.137422098173595,47,2024-09-01 00:00:00,2026-04-15 00:00:00,GIC-5203,1,,,,,,,,,,Vercelli,Turin,Piedmont,Accessories,30.27453662635184,Delivery,July 2023,Q3 2023,B3 2024,2023
6390,SKU06390,Accessories,Owen-Riddle,14.090098715197175,62,2023-04-29 00:00:00,2025-12-08 00:00:00,KMF-0380,3,,,,,,,,,,Rome,Rome,Lazio,Shoes,56.397156562760344,Online,May 2024,Q4 2023,B3 2023,2024
6391,SKU06391,Jackets,Parrish and Sons,49.3321256892982,28,2024-07-09 00:00:00,2024-10-29 00:00:00,EZY-5954,1,,,,,,,,,,Mantova,Milan,Lombardy,Unisex,97.87516084986102,Online,April 2024,Q4 2023,B3 2023,2024
6392,SKU06392,Jeans,Alvarez-Ross,48.12682644288626,67,2023-02-15 00:00:00,2024-01-02 00:00:00,EFS-7640,3,,,,,,,,,,Treviso,Venice,Veneto,Shoes,75.93140266119725,Store Pickup,April 2024,Q2 2024,B3 2024,2023
6393,SKU06393,Trousers,Peters-King,48.94304093382063,42,2024-11-03 00:00:00,2025-07-13 00:00:00,VXF-1936,3,,,,,,,,,,Lecco,Milan,Lombardy,Unisex,13.000240885153854,Online,January 2024,Q3 2023,B1 2024,2023
6394,SKU06394,Coats,"Mcknight, Campbell and Solis",44.43856325714273,46,2024-02-09 00:00:00,2026-12-04 00:00:00,LRY-0965,1,,,,,,,,,,Massa,Florence,Tuscany,Unisex,21.952728343379675,Delivery,July 2023,Q1 2024,B3 2024,2024
6395,SKU06395,Jeans,"Donovan, Butler and Reed",33.70307412609414,99,2023-09-03 00:00:00,2025-07-12 00:00:00,WUS-0939,3,,,,,,,,,,Reggio Calabria,Catanzaro,Calabria,Accessories,49.6599070067871,Online,March 2024,Q2 2024,B6 2023,2024
6396,SKU06396,Jeans,"Francis, Conner and Livingston",32.913721522620804,12,2024-02-14 00:00:00,2025-02-28 00:00:00,SOT-0188,3,,,,,,,,,,Bolzano,Trento,Trentino-Alto Adige,Accessories,51.02674854309401,Delivery,June 2023,Q4 2023,B1 2024,2023
6397,SKU06397,Accessories,Johns-Myers,41.66778118115396,2,2023-10-19 00:00:00,2025-05-18 00:00:00,YBU-1987,1,,,,,,,,,,Perugia,Perugia,Umbria,Unisex,27.037937671052298,Store Pickup,April 2024,Q4 2023,B6 2023,2023
6398,SKU06398,Jackets,Perry-Smith,48.1800707611391,36,2023-12-18 00:00:00,2026-01-07 00:00:00,DEU-1056,1,,,,,,,,,,Novara,Turin,Piedmont,Shoes,75.74197169560854,Store Pickup,October 2023,Q2 2023,B3 2023,2023
6399,SKU06399,Jackets,Palmer Group,11.40666289296286,31,2023-07-06 00:00:00,2026-04-11 00:00:00,WBC-8359,2,,,,,,,,,,Savona,Genoa,Liguria,Women,71.35317584351986,In-store,June 2023,Q2 2024,B2 2024,2023
6400,SKU06400,Bags,Martinez-Smith,16.146062777664802,45,2024-03-01 00:00:00,2025-02-02 00:00:00,IXD-4378,4,,,,,,,,,,Nuoro,Cagliari,Sardinia,Women,75.94510203634054,Store Pickup,October 2023,Q4 2023,B4 2023,2023
6401,SKU06401,Shoes,Mcdonald and Sons,28.97955220071473,88,2023-10-30 00:00:00,2026-10-11 00:00:00,BST-6693,4,,,,,,,,,,Trento,Trento,Trentino-Alto Adige,Men,34.73521074530409,Store Pickup,May 2024,Q1 2024,B6 2023,2024
6402,SKU06402,Jeans,"Wood, Gonzalez and Chandler",41.85783592961623,52,2024-01-30 00:00:00,2025-07-23 00:00:00,KMH-4680,3,,,,,,,,,,Genoa,Genoa,Liguria,Accessories,29.223376106166967,Online,August 2023,Q2 2023,B5 2023,2023
6403,SKU06403,Shirts,Jordan and Sons,33.246837296316784,82,2023-08-23 00:00:00,2026-02-27 00:00:00,ILZ-8591,1,,,,,,,,,,Teramo,Chieti,Abruzzo,Unisex,79.26389660654787,Delivery,April 2024,Q3 2023,B5 2023,2023
6404,SKU06404,Trousers,Garcia-Hawkins,15.851164533321557,19,2024-06-01 00:00:00,2024-12-11 00:00:00,GYA-5407,5,,,,,,,,,,Melfi,Potenza,Basilicata,Unisex,81.34456027157317,In-store,March 2024,Q1 2024,B4 2023,2024
6405,SKU06405,Jeans,Howe-Anderson,17.216954476932703,4,2023-03-09 00:00:00,2026-06-16 00:00:00,UZR-7214,4,,,,,,,,,,Milan,Milan,Lombardy,Accessories,41.88730415197208,Store Pickup,January 2024,Q4 2023,B6 2023,2023
6406,SKU06406,Accessories,Colon-Moore,9.668074733049668,86,2024-04-30 00:00:00,2026-09-27 00:00:00,PPF-4772,4,,,,,,,,,,Monza,Milan,Lombardy,Women,82.11239870885929,Delivery,January 2024,Q3 2023,B5 2023,2023
6407,SKU06407,Bags,Jones PLC,17.21320681131528,49,2023-04-21 00:00:00,2025-03-26 00:00:00,AUV-4123,2,,,,,,,,,,Brindisi,Bari,Apulia,Men,72.93529267451628,Online,January 2024,Q4 2023,B3 2023,2024
6408,SKU06408,Jackets,Meyer Ltd,23.8431353475209,73,2023-08-11 00:00:00,2024-12-02 00:00:00,VIJ-3684,1,,,,,,,,,,Aosta,Aosta,Aosta Valley,Women,33.36589306568437,In-store,November 2023,Q4 2023,B4 2023,2023
6409,SKU06409,Shoes,Barrett-Martinez,34.95590829683551,86,2023-09-30 00:00:00,2024-04-02 00:00:00,VGO-9894,1,,,,,,,,,,Massa,Florence,Tuscany,Women,24.421801354966163,Store Pickup,June 2023,Q4 2023,B6 2023,2024
6410,SKU06410,Coats,"Clark, Rice and Horn",33.84419020812901,20,2023-04-09 00:00:00,2025-04-27 00:00:00,EUC-8643,2,,,,,,,,,,Imperia,Genoa,Liguria,Shoes,51.045492636582175,Delivery,October 2023,Q3 2023,B1 2024,2023
6411,SKU06411,Trousers,Smith-Singleton,8.571569745617236,63,2023-09-19 00:00:00,2026-05-16 00:00:00,IZR-0918,5,,,,,,,,,,Fermo,Ancona,Marche,Women,14.701378042803674,Delivery,December 2023,Q1 2024,B2 2024,2024
6412,SKU06412,Jeans,"Robinson, Dalton and Rodriguez",42.72487735971984,30,2023-06-09 00:00:00,2025-08-10 00:00:00,BND-4411,3,,,,,,,,,,Reggio Emilia,Bologna,Emilia-Romagna,Men,85.71872112182285,Store Pickup,July 2023,Q1 2024,B6 2023,2024
6413,SKU06413,Bags,Davis Group,5.834043470027113,47,2023-12-28 00:00:00,2026-06-05 00:00:00,WZN-6681,1,,,,,,,,,,Perugia,Perugia,Umbria,Women,78.66588949067132,Store Pickup,October 2023,Q4 2023,B5 2023,2024
6414,SKU06414,Coats,Carpenter PLC,38.974311865495935,1,2024-03-21 00:00:00,2024-08-11 00:00:00,PPF-4772,1,,,,,,,,,,Pisa,Florence,Tuscany,Shoes,78.7038476074315,Online,December 2023,Q3 2023,B3 2023,2023
6415,SKU06415,Bags,"Kim, Barnes and Irwin",38.412035394992316,82,2024-07-03 00:00:00,2025-07-27 00:00:00,OBV-4052,2,,,,,,,,,,Pordenone,Trieste,Friuli Venezia Giulia,Women,29.81997344567381,Delivery,July 2023,Q2 2023,B6 2023,2023
6416,SKU06416,Accessories,"Williams, Allen and Walker",34.43017938860163,10,2023-05-17 00:00:00,2025-08-21 00:00:00,JLE-1302,1,,,,,,,,,,Pordenone,Trieste,Friuli Venezia Giulia,Women,52.56321751487411,Store Pickup,October 2023,Q4 2023,B3 2024,2023
6417,SKU06417,Shirts,Lopez-Ellis,20.774333667073947,45,2024-01-10 00:00:00,2024-03-14 00:00:00,HLS-4000,2,,,,,,,,,,Aosta,Aosta,Aosta Valley,Shoes,34.44921767403537,Delivery,November 2023,Q4 2023,B5 2023,2023
6418,SKU06418,Accessories,Lowe Inc,22.58749897772531,64,2024-08-25 00:00:00,2024-12-07 00:00:00,ZIP-9489,2,,,,,,,,,,Mantova,Milan,Lombardy,Women,89.443896733436,In-store,October 2023,Q4 2023,B2 2024,2024
6419,SKU06419,Jeans,"Schneider, Obrien and Hurst",10.513037840355842,46,2023-09-30 00:00:00,2025-04-03 00:00:00,HII-9026,1,,,,,,,,,,Latina,Rome,Lazio,Men,81.95325684527678,Online,January 2024,Q4 2023,B5 2023,2023
6420,SKU06420,Shirts,"Phelps, Miles and Baxter",19.153701788049624,81,2023-12-19 00:00:00,2025-06-17 00:00:00,DLN-3293,5,,,,,,,,,,Reggio Calabria,Catanzaro,Calabria,Men,46.17616833890629,Delivery,June 2023,Q1 2024,B6 2023,2024
6421,SKU06421,Shoes,Marks-Kemp,46.824078530934926,20,2024-12-11 00:00:00,2026-12-28 00:00:00,GRL-3697,3,,,,,,,,,,Livorno,Florence,Tuscany,Accessories,71.069009602058,In-store,May 2024,Q1 2024,B1 2024,2024
6422,SKU06422,Trousers,"Porter, Mayer and Freeman",16.664253897038684,38,2024-01-01 00:00:00,2024-07-30 00:00:00,JKC-1177,4,,,,,,,,,,Pesaro,Ancona,Marche,Women,65.69783947769551,In-store,March 2024,Q1 2024,B2 2024,2023
6423,SKU06423,Shirts,Taylor-Martinez,24.31246872972894,42,2024-07-07 00:00:00,2025-11-13 00:00:00,OFQ-1417,3,,,,,,,,,,Siena,Florence,Tuscany,Accessories,34.45581419900571,Store Pickup,December 2023,Q2 2024,B2 2024,2023
6424,SKU06424,Shoes,Gonzalez-Sutton,21.49724174476801,49,2023-03-01 00:00:00,2026-07-19 00:00:00,CYJ-8311,2,,,,,,,,,,Catanzaro,Catanzaro,Calabria,Accessories,68.161570897773,Delivery,June 2023,Q4 2023,B6 2023,2024
6425,SKU06425,Jackets,Frey and Sons,23.39111641541639,55,2023-05-02 00:00:00,2026-05-20 00:00:00,YQH-9978,1,,,,,,,,,,Prato,Florence,Tuscany,Shoes,97.75213301305973,Delivery,December 2023,Q3 2023,B5 2023,2023
6426,SKU06426,Accessories,"Barker, Olson and Chaney",8.634468067706528,27,2024-03-18 00:00:00,2025-10-08 00:00:00,JUI-1590,1,,,,,,,,,,Andria,Bari,Apulia,Women,58.8490581561954,Online,July 2023,Q3 2023,B2 2024,2023
6427,SKU06427,Shirts,Greer-Conner,46.17405375324473,17,2024-10-03 00:00:00,2025-04-01 00:00:00,VEX-9313,1,,,,,,,,,,Sassari,Cagliari,Sardinia,Women,54.63777618409365,In-store,May 2024,Q4 2023,B1 2024,2023
6428,SKU06428,Jeans,Miller-Mendoza,44.89171421540051,36,2023-03-23 00:00:00,2026-06-24 00:00:00,IXD-4378,2,,,,,,,,,,Pisa,Florence,Tuscany,Men,84.08116193613967,Delivery,October 2023,Q1 2024,B1 2024,2023
6429,SKU06429,Shirts,"Chang, Serrano and Stewart",6.045484025811059,36,2023-09-11 00:00:00,2026-08-03 00:00:00,ZNH-7964,2,,,,,,,,,,Nuoro,Cagliari,Sardinia,Unisex,75.49137067260737,Store Pickup,March 2024,Q2 2024,B4 2023,2024
6430,SKU06430,Coats,"Garner, Hill and Brown",48.85919709056993,39,2023-03-18 00:00:00,2024-05-12 00:00:00,NYO-7609,4,,,,,,,,,,Florence,Florence,Tuscany,Men,77.22501363008766,Online,January 2024,Q4 2023,B2 2024,2024
6431,SKU06431,Jeans,"Jones, Baker and Williams",35.688288314136734,60,2024-10-20 00:00:00,2024-11-14 00:00:00,MAJ-9699,5,,,,,,,,,,Turin,Turin,Piedmont,Unisex,43.68969118736209,Online,May 2024,Q1 2024,B6 2023,2023
6432,SKU06432,Jackets,Hess Group,28.751566813330015,36,2024-01-25 00:00:00,2026-03-19 00:00:00,QXG-5189,1,,,,,,,,,,Foggia,Bari,Apulia,Unisex,49.93473725547576,Store Pickup,September 2023,Q4 2023,B1 2024,2023
6433,SKU06433,Trousers,Bennett PLC,38.39441745656228,48,2023-03-03 00:00:00,2024-03-09 00:00:00,DEU-1056,5,,,,,,,,,,Alghero,Cagliari,Sardinia,Shoes,56.84982072914166,Delivery,February 2024,Q4 2023,B1 2024,2024
6434,SKU06434,Trousers,"Donovan, Butler and Reed",44.53605500938067,18,2024-01-19 00:00:00,2025-11-24 00:00:00,LRY-0965,2,,,,,,,,,,Courmayeur,Aosta,Aosta Valley,Shoes,29.816619709107925,Delivery,October 2023,Q1 2024,B4 2023,2023
6435,SKU06435,Trousers,Cook LLC,47.21280086111797,13,2023-07-19 00:00:00,2026-04-13 00:00:00,PLY-3544,5,,,,,,,,,,Frosinone,Rome,Lazio,Men,87.16880190066674,In-store,July 2023,Q2 2024,B5 2023,2023
6436,SKU06436,Jackets,Hamilton-Hopkins,41.05699758242978,7,2024-12-02 00:00:00,2024-04-27 00:00:00,UMD-3638,1,,,,,,,,,,Savona,Genoa,Liguria,Accessories,61.37185658652277,Store Pickup,October 2023,Q3 2023,B3 2024,2023
6437,SKU06437,Coats,White-Rivera,40.077163931195585,45,2024-08-16 00:00:00,2024-07-31 00:00:00,HIF-9506,1,,,,,,,,,,Sondrio,Milan,Lombardy,Shoes,39.06657322406726,Online,October 2023,Q4 2023,B2 2024,2024
